"","DT25.CNAT.1D.June.2022","DT25.CNAT.1H.Sept.2021","DT25.CNAT.2D.August.2022","DT25.CNAT.2D.June.2022","DT25.CNAT.2H.August.2022","DT25.CNAT.2H.June.2022","DT25.CNAT.2H.Sept.2021","DT25.CNAT.3D.June.2022","DT25.CNAT.3H.August.2022","DT25.CNAT.3H.June.2022","DT25.CNAT.3H.Sept.2021","DT25.MCAV.1D.August.2022","DT25.MCAV.1H.August.2022","DT25.MCAV.1H.June.2022","DT25.MCAV.1H.Sept.2021","DT25.MCAV.2D.August.2022","DT25.MCAV.2H.August.2022","DT25.MCAV.2H.June.2022","DT25.MCAV.2H.Sept.2021","DT25.MCAV.3H.August.2022","DT25.MCAV.3H.June.2022","DT25.MCAV.3H.Sept.2021","DT25.OFAV.1H.August.2022","DT25.OFAV.1H.June.2022","DT25.OFAV.1H.Sept.2021","DT25.OFAV.2H.August.2022","DT25.OFAV.2H.June.2022","DT25.OFAV.2H.Sept.2021","DT25.OFAV.3H.August.2022","DT25.OFAV.3H.June.2022","DT25.OFAV.3H.Sept.2021","DT25.OFRA.1H.August.2022","DT25.OFRA.1H.June.2022","DT25.OFRA.1H.Sept.2021","DT25.OFRA.2H.August.2022","DT25.OFRA.2H.June.2022","DT25.OFRA.2H.Sept.2021","DT25.OFRA.3H.August.2022","DT25.OFRA.3H.June.2022","DT25.OFRA.3H.Sept.2021","DT26.CNAT.1H.August.2022","DT26.CNAT.1H.June.2022","DT26.CNAT.1H.Sept.2021","DT26.CNAT.2D.June.2022","DT26.CNAT.2H.August.2022","DT26.CNAT.2H.June.2022","DT26.CNAT.2H.Sept.2021","DT26.CNAT.3D.August.2022","DT26.CNAT.3D.June.2022","DT26.CNAT.3H.August.2022","DT26.CNAT.3H.June.2022","DT26.CNAT.3H.Sept.2021","DT26.MCAV.1H.August.2022","DT26.MCAV.1H.June.2022","DT26.MCAV.1H.Sept.2021","DT26.MCAV.2D.August.2022","DT26.MCAV.2D.June.2022","DT26.MCAV.2H.June.2022","DT26.MCAV.2H.Sept.2021","DT26.MCAV.3H.August.2022","DT26.MCAV.3H.June.2022","DT26.MCAV.3H.Sept.2021","DT26.OFAV.1H.August.2022","DT26.OFAV.1H.June.2022","DT26.OFAV.1H.Sept.2021","DT26.OFAV.2D.August.2022","DT26.OFAV.2H.August.2022","DT26.OFAV.2H.June.2022","DT26.OFAV.2H.Sept.2021","DT26.OFAV.3D.August.2022","DT26.OFAV.3H.August.2022","DT26.OFAV.3H.June.2022","DT26.OFAV.3H.Sept.2021","DT26.OFRA.1H.August.2022","DT26.OFRA.1H.June.2022","DT26.OFRA.1H.Sept.2021","DT26.OFRA.2D.August.2022","DT26.OFRA.2H.August.2022","DT26.OFRA.2H.June.2022","DT26.OFRA.2H.Sept.2021","DT26.OFRA.3D.August.2022","DT26.OFRA.3D.June.2022","DT26.OFRA.3H.August.2022","DT26.OFRA.3H.June.2022","DT26.OFRA.3H.Sept.2021","DT28.CNAT.1D.Febr.2022","DT28.CNAT.1D.June.2022","DT28.CNAT.1H.Febr.2022","DT28.CNAT.1H.June.2022","DT28.CNAT.1H.Sept.2021","DT28.CNAT.2D.June.2022","DT28.CNAT.2H.Febr.2022","DT28.CNAT.2H.June.2022","DT28.CNAT.2H.Sept.2021","DT28.CNAT.3D.June.2022","DT28.CNAT.3H.Febr.2022","DT28.CNAT.3H.June.2022","DT28.CNAT.3H.Sept.2021","DT28.MCAV.1D.Febr.2022","DT28.MCAV.1D.June.2022","DT28.MCAV.1H.Febr.2022","DT28.MCAV.1H.June.2022","DT28.MCAV.1H.Sept.2021","DT28.MCAV.2D.Febr.2022","DT28.MCAV.2H.Febr.2022","DT28.MCAV.2H.Sept.2021","DT28.MCAV.3D.Febr.2022","DT28.MCAV.3H.Febr.2022","DT28.MCAV.3H.Sept.2021","DT28.OFAV.1D.Febr.2022","DT28.OFAV.1D.June.2022","DT28.OFAV.1H.Febr.2022","DT28.OFAV.1H.June.2022","DT28.OFAV.1H.Sept.2021","DT28.OFAV.2D.June.2022","DT28.OFAV.2H.Febr.2022","DT28.OFAV.2H.June.2022","DT28.OFAV.2H.Sept.2021","DT28.OFAV.3D.Febr.2022","DT28.OFAV.3D.June.2022","DT28.OFAV.3H.Febr.2022","DT28.OFAV.3H.June.2022","DT28.OFAV.3H.Sept.2021","DT28.OFRA.1H.Febr.2022","DT28.OFRA.1H.June.2022","DT28.OFRA.1H.Sept.2021","DT28.OFRA.2D.June.2022","DT28.OFRA.2H.Febr.2022","DT28.OFRA.2H.June.2022","DT28.OFRA.2H.Sept.2021","DT28.OFRA.3H.Febr.2022","DT28.OFRA.3H.June.2022","DT28.OFRA.3H.Sept.2021"
"Leptotrichiaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002700367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001064244,0,0,0.0005674115,0,0,0,0,0,0,0,0,0,0,0,0,9.665937e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58653e-05,6.840179e-05,0,0,0,0,0,0,0.000173304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LF045_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001233004,0,0,0,0,0,0,0,0,0.0001301671,0,0,0,0,0,0,0,0.0002576354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.964997e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Limnotrichaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.604149e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002203991,0,0,0,0,0,0,0,0,0,0,0,0.0005855349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Listeriaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001688654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002259121,0,0,0,0,0,0,0,5.252929e-05,0,0,0,0,0,0,0,0,0
"Litoricolaceae_Prop",0,0.0001753254,0,0,0,0,0,0,0.0004660975,0,0.0004689924,0,0.000517638,0,0,0,0,0,0,0,0,0,0,0.0001743592,0,0,0,0,0,0,0,0.0007020602,0,0,0,0.0001924303,0,0,0,0,0,0,0,0,0.0008672758,0,0,0,0,0.0002216029,0,0,0,0,0.0004090649,0,0,0,0,0,0,0,0,0,0,0,0,0,7.478934e-05,0,0,0,0,0,0,0.0001269209,0,0,0.0002545725,6.093182e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001214255,0,0,0,0,0,0,0,0,0,0,0.0001053052,0,0.0004330664,0,0,0,0,0.0001125879,0,0,0.0004039171
"livecontrolB21_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0.0007189417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LK-44f_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001434083,0,0,0,0,0,0,0.0007336619,0.002622177,0,0,0,0,0,0,0,0,0,0,0,0,0.003395214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.376831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810995e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Magnetobacteriaceae_Prop",0,0,0,0,0,0,3.911751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001066277,0,0,0,0,8.398703e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0001523896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003718814,0,0,0,0,0,0,0,0,0,0,0,0,0.0006437995,0,0,0,0,0,0,0,0,0,0,0,0.0001101119,0,0,0,0,0.0001648627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Magnetococcaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127207,0,0,0,0,0.0002771572,0,0,0,0,0,0,0,0,0,0,0,0,0.0004375055,0,0,0,0,0,0,0,0,0,0.001336479,0,0,9.915032e-05,0,0,0,0.0002451428,0,0,0,0.002754811,0,0,0,0,0,0,0,0,0,0,0,0,0.0005699208,0,0,0,6.751921e-05,0,0,0,0,0,0,0,0.0005689117,0,0,0,0,0.0006082863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468497e-05,0,0,0,0,0,0,0,0.000153437,0,0,0,0,0,0,0
"Magnetospiraceae_Prop",0,0.005477166,0,0,0.004161639,0,0.005936082,0,0,0,0,0,0.001926764,0,0,0.004248578,0.003916438,0,0.007586908,0,0,0.004161878,0,0,0.005944135,0,0,0.01685401,0,0,0,0,0,0.006233911,0,0,0.002762962,0,0.00162095,0,0,0,0,0.008872139,0,0,0.006732535,0,0,0,3.515804e-05,0.007113152,0.008265092,0,0,0,0,0,0.0008455499,0.00250941,0.003368416,0.00753288,0,0,0.005543796,0.0007980209,0,0,0.002538683,0.003816108,0,0,0.003094198,0,0,0.001924122,0.0003209188,0,0,0.002781102,0,0.0005892301,0,1.548293e-05,0,0.005414248,0,0,0,0.0005401537,0,0,0,0.01015318,0,0,0,0.0175078,0,0,0,0,0.00773149,0.0003305686,0,0,3.617608e-05,0,0,4.80942e-05,0,0.00146578,0,0.006913084,0.001310136,0,0,0.004011717,0,0,0,0,9.441156e-05,0.005719126,0,0.005120249,0.00509992,0,0,0.0002725813,0,0,0
"Marinifilaceae_Prop",0.001467575,0,0.0001378683,0.0003030752,0,0,0,0.006994133,0,0,0,0.007660832,0,0,0,0.0004680637,0,0,0,0,0,0,0,0,0.0004854771,0,0,0,0,0,0,0,0,0.001747932,0,0,0.007274635,0,0.0001343793,0,0,0,0,0.0001788386,0,0,0.01932767,0.01297311,0.006673866,0,0,0.001091306,0.0007236717,0,0,0.0014297,0.01654348,0,0,0,0,0,0,0,0.000517306,0,0,0,0,0.03065794,0,0,0.0003032819,0,0,0.0001929198,0.002339329,0,0,0,0.01641381,0.008838452,0,0,0,0.001421284,1.745901e-05,0.000270926,0,0,0.157605,0,0,0.0001053963,0.00067576,0,0,0,0.4125235,0.05738653,0.0001740069,3.898332e-05,4.547935e-05,0.07773943,0.0001032766,0,0.006718416,0,0,0.0680533,0.002725888,0,0,0,0.005823492,0,0,2.482498e-05,0.0131682,0.08926531,9.316721e-05,6.507603e-05,0,0.0004268004,0,0.0002727769,0.0002355941,0,0,0,0,0,0
"Marinilabiliaceae_Prop",0.0002859526,0,1.378683e-05,9.882888e-05,0,0,0,0.001246184,0,0,0,0.01643665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02323449,0,0.000117906,0,0,0,0,0,0.0267445,0,0,0,0,0,0,0,0,0,0.0003358676,0,0,0.001525537,0.007061745,0.009368413,0,0,0,0,0,0,0.001599007,0.03371068,0,0,0,0,0,0,0,8.621767e-05,0,0,0,0,0.01409715,0,0,0.0001913565,0,0,2.538419e-05,0.001832615,0,0,0,0.007534653,0.009328727,0,0,0,0,0.0002858914,0,0,0,0.002019926,0,0,0,0,0,0,0,0.0109823,0.003275423,0,0,5.116427e-05,0.002683187,0,0,0.01550662,0,0,0.004672732,4.509741e-05,0,0,3.794922e-05,0.000264431,0,0,5.461496e-05,0.01600014,0.01806767,0,0,0,0.0003086095,0,4.546281e-05,0,0.001993886,0,0,0,0,0
"Marinobacteraceae_Prop",0,0,0.000117188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001250171,0,0,0.002477385,0,0,0,0,0.0001165807,0,0,0,0,0.0006863337,5.48047e-05,0,0,0,0,0.001924895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002725495,0,0,0,0,0,0,0,0,0,0.0005161926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.010823e-05,0,0,0,0,0,0,0,0,0,0,7.809124e-05,0,0,0,0,0,0,0,0,0.0005211077,0,0
"Marinococcaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.667093e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.970104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.251221e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004892049,0,0,0,0,0,0,0,0,0,0,0.001104459,0,0,0,0,0,0,0,2.626464e-05,0,0,0,0.0002038043,0,0,0,0,0
"Marinomonadaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.197971e-05,0,0,7.14844e-05,0,0,0,0,0,0,0,0,0.000117979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MBAE14_Prop",0,0,0.003743124,9.882888e-05,0,0,0.0004205132,0.0001431025,0,0,0,0,0,0,0,0.002790379,0,0,0,0,0,0,0,0,0.0005802044,0,0,0.0001441073,0,0,0,0,0,0.001614648,0,0,0.0001515549,0,0.0004367326,0,0,0,0,0,0,0,0.000310991,0,0,0,0,2.457896e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.001991628,0,0,0,0.0002409879,0.000297432,0,0,0.0008087519,0,0,0.001599204,0,0,0,0.0007268296,0,0,0,0,7.483759e-05,0.002047493,2.400615e-05,0,0,2.700768e-05,0,0,0,0,0,0,0,0.0006056157,0,0,0,0,9.664362e-05,0,0,0,1.808804e-05,0,0,0,0,0,0,0.002580547,9.014694e-05,0,0,0.0005709746,0,0.0001602609,0,0,6.173064e-05,0.0007091453,0,0.0002045827,0,0,0,0,0,0,0
"Melioribacteraceae_Prop",0,0.0001753254,0.005707747,0.001353956,0,0.01806514,0.005407996,0.002182313,0.02590521,0.02896033,0.0449917,0.002091258,0.006537577,0.021856,0.02605376,0,0.004755076,0.03532625,0.0937101,0.0173437,0.001533579,0.004705407,0.007447472,0.004894513,0.0005446817,0.00214812,0,0.0003995703,0,0,0,0,0,0.0005369465,0.006661671,0.00197241,0.0005712454,0,0.001562159,0,0.003965944,0.04532736,0.02418317,0.02904164,0.001331888,0,0.004345469,0.004282606,0.001777846,0.002684804,0.02933352,0.00654292,0.01020758,0.02260563,0.003340697,0.007731668,0.00115834,0.000311247,0.001048701,0.001438321,0.001748313,0.001771847,0.005737539,0,0.002707235,0,0,0,0.0006273995,0.006689414,0.0007489722,0.0004610557,0.0007040474,0,0,0.0001066136,0.002964277,0,0.0003217125,6.093182e-05,0.001105628,0.01682679,0,0,0,0.000355321,0.0002182377,0.0001900526,0,0.0001114067,0.0001406525,0,0.000455916,0.006253513,0,0,0,0.002220591,0,8.416505e-05,0,0,0.001108559,4.293098e-05,0,0,0.002343693,0.003780511,0.0006138197,0.00290084,0,0.0002428511,0,0.0003605176,0.001796929,0,0,0.001315724,0.006698419,0.007636779,0,0,0,0.004983716,0.0006721552,0.0007955992,0,0,0,0,0.0003115318,0,0
"Methanosarcinaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005338432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003107069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylacidiphilaceae_Prop",0,0,0,0,0,0,0.002611094,0,0,0,0,0,0,0,0,0.0001800245,0,0,0,0,0,0,0,0,0,0,9.46072e-05,0,0,0,0,0,0,3.808131e-05,0,0,7.577745e-05,0,0,0,0,0,0,0,0,0,7.564646e-05,0,0,0,0,0.0001818843,0,0.0007612892,0,0,0,0,0,0,0,0,0,0,0.0008707985,0.0001026027,0,0,0,0,0,0,0,0,0,0.0002436882,0.000143569,0,0,0.0007268296,0,0,0,0,0,0.0008161829,0,0,0,0.0001958057,0,0,0,0,0,0,0,0.0001192879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001821383,0,8.222332e-05,0.001093783,0,0,0.001146914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyloligellaceae_Prop",0,0,0.0001034012,0,0.01290354,0.01288841,0.008077766,0,0,0,0.0001217576,0,0.003029141,0,0,0.005850796,0.01517096,0.002040939,0.000398455,0,0,0.003773644,0,0,0.0162102,0,0,0.01510507,0,0,0,0,0.003371853,0.01087983,0,0,0.0006003905,0.008848085,0.04778022,0,0.0009460049,0,0,0.000475449,0,0,0.005366696,0,0,0,0,0.0308171,0.01493049,0.001778931,0.00124083,0.006301968,0,0.0260532,0.07569868,0.001009885,0,0.003432321,0,0,0.008712296,0.006919981,0,0,0.006257375,8.417886e-05,0,0,0.002368488,0,0,0.00207135,0.008749261,0,0,0.0316889,0,0,0.000921675,2.709513e-05,0.0002504181,0.001491645,0,0,4.001367e-05,0.000344348,0,0,0,0.01573918,0.0008317046,0.005143219,0,0.01996697,0.0005144686,0,0,0,0.005520056,0.001584153,0,0,0,0,0,0,0,0.0002775441,0,0.01276359,0.007890862,0,0,0.0142694,9.054977e-05,0,0,0,0,0.0130404,0,0.002920986,0.0003048865,0.00467731,0,0,0,0,0
"Methylophagaceae_Prop",0,0.006367819,0.000399818,0.000266838,0.002979635,0.002251466,0.0008116883,0.0001311773,0.003777843,0.001076859,0.005046178,6.935294e-05,0.01104294,0.003961651,0.01854718,0,0,0.0004502071,0,0.0006207479,0.02492399,0.01702022,0,0.06308068,4.736362e-05,0,0.004042139,0.000255463,0.001833234,0.01731408,0.02275579,0.00163814,0.003081317,0,0,0.02886053,0.0004371776,0.001765919,0.01430299,0,0.01207976,0.01743405,0.001698946,0.006289884,0.003081927,0.08616936,0.0006682104,0,0.0003194566,0,0.0003164223,0,0,0,0,0.02902668,0.01014927,0.05576814,0.008916708,0.03777887,0.05008334,0.01117782,0.0475062,0.06527037,0.00160796,0,0.000918754,0.00729927,0.0003573269,0.0005331328,0.003932104,0.02232306,0.003249449,0,0.04002812,0,0,0.0008075553,0.0348009,0.001192523,0,0.004452961,0,0.01058258,0.002426465,0.00658927,0.0007485553,0.003234937,0.006356017,0.007936883,0.01060363,0.0501541,0.05847123,0.0002576354,0,0.008039247,0.004480158,0,0.001300641,0.0005190178,0.02248169,0.01676283,0.007981626,0,0,0,0,0,0,0.003553909,0.02627175,0.01049464,0.05337129,0.0009740301,0,0,0,0,0,0,0,0.0005544478,0,0.0009849241,0.005747152,0.001284324,0,0,0,0,0,0,0
"Methylophilaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001830865,0,0,0.0002797301,0,0,0,0,0,0,0,0,0,0,0,0,0,4.821213e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001292749,0,0,0,0.0002797667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001998925,0,1.201959e-05,0,0,0,0,0,0,0,0,0,0.0001082666,0,0,0,0,0,0,0,0
"Micavibrionaceae_Prop",0,0.0004313005,0.001806074,0.004569188,0.02075895,0,0.003109842,0.002993226,0,0,0,4.267873e-05,0.001466641,0.0001293782,0,0.002628357,0.01253763,0.0009604418,0.0003903232,0,0,0.004332702,0,0,0.002853658,0,0,0.0007401876,0,0,0,0,0,0.0004722083,0,0,0.0005595873,0.0004252998,0.0003779416,0.0003563833,0,0,0,0.005639959,0,0,0.002626613,0.007904598,0.00585439,0,0.0004570545,0.002747928,0.0008760236,0.001980906,0,0.00408217,0.001811763,0.004412384,0,0.00656425,0.005746122,0.004991546,0,0,0.002051981,0.0007410194,0,0,0.0005567651,0.0001346862,0,0,0.0003718814,0,0,0.0002589187,0.01073389,0.0005301508,0,0.0009749091,0.0012899,0.002928159,0,0,0.000241783,0.0007282322,0.0009973462,0,0,0.0001384144,0.0003281891,0,0,0.003079914,0.001320331,0.001234373,0,0.006762709,2.411572e-05,7.715129e-05,0,8.576329e-05,0.002308077,0.001575567,0.0008533907,0,0.00516026,0,0,0.001273231,0,0.0005030486,0,0.001663441,0.006586736,0,0,0.004895487,0.007203234,0.003281864,0,0,0,0.002475443,0,0.000380751,0.0001247263,0.002252038,0,0,0,0,0
"Microbacteriaceae_Prop",0,0.0001718189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003067157,0,0,0,0,0.01942677,0,0,0.001134609,0,0,0.002340201,0,0,0.01388789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004595162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002692143,0,0,0,0,0,0,0,0,0.002521564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008111284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.004898e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0001868207,0,0,0,0,0
"Microbulbiferaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116152,0,0,0.0002032934,0,0,0.009814579,0,0,9.472724e-05,0,0,0.0001310067,0,0,0,0,0,0.0001523252,0,0,5.829034e-05,0,0,0,0,0,0,0,0,0,0.007778978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.328502e-05,0,0.0002414244,0,0.0002035932,0,0,0,0.0002924504,0,0,0.0001370746,0.0001351237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003183555,0,0,0,0,0,0,0,0,0,0,0.004762628,0,0,0,0,0,0,0,0,0,0,0,0.0001988998,0,0,0,0,0,0,0
"Micrococcaceae_Prop",0,0.0001788319,0.0001240815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821865,0.001095504,0,0,0.001533579,0.0004814113,0.0004160599,0,4.736362e-05,0,9.831729e-05,0,0.0002678937,0,0,0,0.0009002521,3.808131e-05,0,0,0,0,0.0002771572,0,0,0.0003812965,0,6.979067e-05,0,0.0007351265,0,0,0,0,0,0,0,0,0.0003817939,0,0,0.0002380124,0,0,0,0,0,0,0,9.120239e-05,0.00051638,0,0.0001288039,0,0,0,2.1663e-05,0.0007941424,0,0,0,0,0,0,2.729947e-05,0,0,0.0002941757,0,0.0002110818,0,0,0,0,7.423325e-05,0,0.0002486815,0,0,0,0,0.000100936,6.430858e-06,0,0,0,4.547935e-05,0,0.000472898,0,1.550404e-05,0.000104101,0.001633199,0,0,0.0003469301,0,1.897461e-05,0,0.0004926139,0,0,0,0,0,0,0.0001452486,0,0.0004646442,0,0,0.0001494565,0,0,0.0001529338,0,0
"Micromonosporaceae_Prop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003740598,0.0004593534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microscillaceae_Prop",0,0,0.0001585485,1.317718e-05,0,0,0.0002640432,0,0,0,0,0,0,0,0,0,0,0,0,0.0006083329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.949475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.908474e-05,0,0,0,0.0003429974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176096,0,0,0,5.079117e-05,0,0,8.783024e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001033927,0,0,0,0,3.971997e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microtrichaceae_Prop",0,0.000227923,0,0,0.0008126277,0,0.02585667,0,0,0,0,0,0.003393405,8.476504e-05,0,0.06552891,0,0,0.001097784,0,9.334827e-05,0.001118117,0,0,0.006559862,0,5.750634e-05,0.008751245,0,0,0.0001297859,0,0,0.01100931,0,0,0.00114832,0.002607273,5.879092e-05,0,0,4.10627e-05,0.0001548829,0,0,0,0.002382864,6.833946e-05,0.0001145877,0,0,0.003431223,0,0.0009088861,0.003108893,0,4.243005e-05,0,0.000329435,0,0.0006527035,0.0002632458,0,0.0001572401,0.008604524,0.002268659,0.0002280119,0,0.01010487,1.122385e-05,0,8.292369e-05,0.002592339,0,0,0.005188528,0,0,0.0005119425,0.006010489,4.777407e-05,2.698764e-05,0,0.0001199927,0.0003310124,0.0008513632,1.091188e-05,0,0,9.115093e-05,0,0.0008068356,0,0.002260165,0.0002910966,0.001392625,0,0.002193063,0,0,0,0.0001091533,0.001080135,0,0,0,0.0001421203,0,0,7.593822e-06,5.511906e-05,0.001240275,0,0.007975662,0.008149283,0,0.0004752221,0.01354948,6.564859e-05,2.090359e-05,0,0,0.0001161988,0.001674371,0.0003022443,0.1251648,0.09221431,0.000247962,0.0001452761,0,0.0001699264,9.596029e-05,0
